id,hourly_wage,latitude,longitude,has_overtime,monthly_hours
JOB03378,1418,34.827494,135.938765,0,179
JOB03379,1559,35.486926,139.540157,0,137
JOB03380,1437,38.006369,140.239300,1,134
JOB03381,1635,35.704836,139.844770,0,148
JOB03382,1689,35.557012,139.912684,1,173
JOB03383,1454,34.670168,135.162086,1,180
JOB03384,1736,34.931461,135.958046,1,162
JOB03385,1110,34.892714,136.770065,0,136
JOB03386,1385,34.930164,135.576050,1,193
JOB03387,1254,34.754777,135.325604,1,161
JOB03388,1440,35.471339,139.897659,1,157
JOB03389,1614,35.525189,139.549168,0,163
JOB03390,1206,39.439187,141.277597,1,193
JOB03391,1270,34.610319,135.372937,0,133
JOB03392,1435,35.635756,139.538486,0,188
JOB03393,1704,35.718857,139.642165,1,145
JOB03394,1622,35.549889,139.838246,1,196
JOB03395,1668,35.583941,139.484742,0,140
JOB03396,1692,31.885799,130.273515,1,167
JOB03397,1614,34.696907,135.496352,0,151
JOB03398,1355,40.235662,141.114029,0,149
JOB03399,1343,34.663407,135.433876,0,178
JOB03400,1155,35.137965,135.208477,0,141
JOB03401,1405,34.712880,135.511763,0,160
JOB03402,1130,32.966354,130.740821,1,155
JOB03403,1142,39.551556,141.113181,0,148
JOB03404,1479,34.835710,137.246296,0,162
JOB03405,1676,35.062315,135.935620,1,164
JOB03406,1166,35.037258,135.564078,0,149
JOB03407,1947,35.731272,139.747827,1,214
JOB03408,1516,34.664020,135.947971,0,146
JOB03409,1423,35.847059,139.942260,1,170
JOB03410,1344,35.849843,139.521946,0,134
JOB03411,1594,34.922982,135.327391,1,182
JOB03412,1467,34.693346,135.115773,0,157
JOB03413,1163,33.568743,130.539351,0,150
JOB03414,1495,35.641411,139.878847,0,159
JOB03415,1040,39.676426,141.261148,0,151
JOB03416,1192,34.603840,136.617201,1,160
JOB03417,1148,38.454738,140.279770,1,180
JOB03418,1512,31.403849,130.330302,0,122
JOB03419,1158,40.211151,141.489284,1,171
JOB03420,1447,35.734381,139.837705,0,152
JOB03421,1358,34.554416,135.190021,0,156
JOB03422,1008,38.726778,141.630553,0,124
JOB03423,1504,34.551421,135.938104,1,148
JOB03424,1168,34.707933,136.628791,0,159
JOB03425,1324,35.120127,136.767190,0,134
JOB03426,1643,34.671095,137.170890,1,181
JOB03427,1053,39.312207,141.522574,0,160
JOB03428,1679,35.711391,139.673087,1,188
JOB03429,1232,35.580637,139.687721,0,158
JOB03430,1633,35.079689,135.154811,0,152
JOB03431,1300,38.566173,141.440588,1,142
JOB03432,1264,34.924006,135.670434,1,197
JOB03433,1715,34.788255,136.831590,0,156
JOB03434,1609,34.591561,135.980514,1,140
JOB03435,1395,34.690908,136.688922,0,144
JOB03436,1153,35.305767,136.724156,0,131
JOB03437,1451,35.728608,139.829370,1,152
JOB03438,1333,34.947736,135.138349,1,195
JOB03439,1417,35.687505,139.704221,0,143
JOB03440,1000,32.993496,130.110104,0,133
JOB03441,1643,35.540807,139.870519,1,174
JOB03442,1149,35.162092,136.973458,0,148
JOB03443,1532,34.572294,135.782199,1,167
JOB03444,1239,35.755650,139.726728,0,139
JOB03445,1322,33.200870,130.840957,1,140
JOB03446,1375,40.252419,140.527901,0,151
JOB03447,1240,35.053194,136.780148,0,159
JOB03448,1475,35.719613,139.456075,0,161
JOB03449,1372,35.778881,139.549924,0,182
JOB03450,1551,34.910249,136.685652,0,128
JOB03451,1082,38.188196,140.524115,1,169
JOB03452,1709,34.928992,135.414669,0,169
JOB03453,1884,35.851344,139.896539,0,131
JOB03454,1534,34.681007,135.362571,1,177
JOB03455,1380,35.522625,139.700494,0,149
JOB03456,1350,40.647662,141.510474,0,137
JOB03457,1662,35.823377,139.858905,0,174
JOB03458,1251,35.456156,139.921360,0,151
JOB03459,1542,35.837450,139.596891,0,148
JOB03460,1874,35.688337,139.510861,0,174
JOB03461,1678,35.889195,139.715722,0,159
JOB03462,1486,31.518989,131.533020,0,131
JOB03463,1385,34.679160,137.077598,1,178
JOB03464,1311,34.853522,135.551099,1,177
JOB03465,1373,35.057975,137.178390,1,164
JOB03466,1506,35.003765,135.962861,1,207
JOB03467,1928,35.877457,139.732202,1,197
JOB03468,1408,31.774671,131.752121,1,153
JOB03469,1648,35.244205,135.990038,0,155
JOB03470,1810,34.961861,135.131995,1,178
JOB03471,1858,35.713782,140.035901,1,165
JOB03472,1490,34.882938,135.218773,0,154
JOB03473,1486,34.623495,135.385463,1,183
JOB03474,1236,35.086349,137.009298,1,165
JOB03475,1120,31.761626,131.742077,1,142
JOB03476,1520,35.567560,139.987106,1,194
JOB03477,1795,35.829671,139.811068,0,132
JOB03478,1233,34.726195,135.720198,1,203
JOB03479,1424,34.694395,135.708739,0,146
JOB03480,1401,34.732329,136.901576,0,138
JOB03481,1605,35.045384,135.445472,0,126
JOB03482,1824,35.864607,139.690725,1,173
JOB03483,1441,33.384232,130.587252,0,173
JOB03484,1722,35.513740,139.822502,0,167
JOB03485,1168,32.388225,131.216166,0,160
JOB03486,1327,35.109518,136.769981,1,184
JOB03487,1358,35.513951,139.695072,0,147
JOB03488,1247,40.170088,140.903277,1,144
JOB03489,1515,35.648263,139.891082,0,172
JOB03490,1462,35.332917,137.075982,1,148
JOB03491,1600,34.806161,135.179105,0,167
JOB03492,1220,35.864795,139.717034,0,148
JOB03493,1303,35.039762,135.686226,1,145
JOB03494,1174,34.959260,136.764504,0,141
JOB03495,1625,34.978158,137.191706,0,121
JOB03496,1333,39.069203,141.718962,0,112
JOB03497,1810,34.973715,135.524598,1,187
JOB03498,1552,34.749910,135.877206,1,186
JOB03499,1843,35.539592,139.596334,0,185
JOB03500,1192,32.858112,130.462300,1,137
JOB03501,1690,35.086748,135.366169,1,144
JOB03502,1512,35.019284,135.602667,1,151
JOB03503,1664,34.931154,136.778474,0,158
JOB03504,1628,35.764478,139.977277,0,188
JOB03505,1646,35.564947,139.939184,0,177
JOB03506,1411,35.813459,139.743743,0,164
JOB03507,1479,35.532756,139.548858,0,140
JOB03508,1440,34.751190,136.714309,1,142
JOB03509,1169,38.507778,141.217033,1,179
JOB03510,1579,34.992500,136.654933,1,185
JOB03511,1758,34.703602,136.977350,1,199
JOB03512,1436,35.162336,135.788084,0,182
JOB03513,1713,35.791869,139.527406,1,152
JOB03514,1596,34.803264,135.413875,1,180
JOB03515,1714,35.636105,139.453620,0,142
JOB03516,1391,39.564060,140.447255,0,131
JOB03517,1497,39.013416,140.784769,1,142
JOB03518,1697,35.619384,139.462874,0,177
JOB03519,1743,35.632039,139.779487,1,190
JOB03520,1375,35.511058,139.613825,0,157
JOB03521,1739,35.513357,139.743956,0,133
JOB03522,1838,35.636756,139.929936,0,155
JOB03523,1692,34.891865,135.901922,0,177
JOB03524,1169,35.069521,136.873261,0,136
JOB03525,1441,40.507336,141.569258,0,156
JOB03526,1108,31.877489,130.800775,1,165
JOB03527,1431,35.598222,139.579318,1,218
JOB03528,1420,40.132866,141.136154,1,174
JOB03529,1862,34.695851,135.487412,1,186
JOB03530,1350,35.172392,135.405583,1,209
JOB03531,1499,34.832244,135.760429,0,140
JOB03532,1630,35.160422,136.626766,0,146
JOB03533,1622,35.585467,139.840883,1,174
JOB03534,1555,35.163847,135.257768,1,167
JOB03535,1752,35.091434,135.507758,0,142
JOB03536,1476,35.587845,139.784027,0,153
JOB03537,1534,34.834578,136.826846,0,126
JOB03538,1182,34.738853,137.222095,0,145
JOB03539,1461,35.070892,135.195497,1,190
JOB03540,1285,35.356503,137.265360,0,129
JOB03541,1424,34.999484,135.774965,1,197
JOB03542,1328,35.858985,139.623231,0,185
JOB03543,1647,35.161738,136.892375,0,151
JOB03544,1300,35.718066,140.028637,1,204
JOB03545,1811,35.880626,139.573775,0,190
JOB03546,1047,39.484464,141.568223,0,114
JOB03547,1650,34.731098,136.638219,0,141
JOB03548,1325,35.236693,137.179961,0,152
JOB03549,1158,40.010272,140.276628,1,137
JOB03550,1917,35.672333,139.572690,1,188
JOB03551,1670,34.815480,136.727004,0,169
JOB03552,1468,35.488530,139.786512,1,145
JOB03553,1723,35.551287,139.462251,0,138
JOB03554,1426,35.650253,139.806916,1,164
JOB03555,1208,35.321180,136.625876,1,172
JOB03556,1444,39.910717,140.788857,0,158
JOB03557,1312,34.969708,137.201989,0,174
JOB03558,1495,33.182335,131.670113,1,179
JOB03559,1319,35.174868,135.473397,1,171
JOB03560,1759,35.563161,139.992834,0,137
JOB03561,1358,35.459010,139.697218,0,151
JOB03562,1104,38.878561,141.500960,0,166
JOB03563,1241,33.626258,130.331539,0,119
JOB03564,1576,35.794538,139.452397,1,196
JOB03565,1272,34.886742,136.996711,0,139
JOB03566,1721,35.088326,136.977120,1,153
JOB03567,1295,31.470825,130.660205,1,188
JOB03568,1780,35.021518,135.388984,0,168
JOB03569,1189,38.282188,141.613788,1,151
JOB03570,1227,33.665537,131.025743,1,160
JOB03571,1345,35.673459,139.879178,0,134
JOB03572,1414,35.273070,136.690284,0,179
JOB03573,1451,34.908300,135.905684,0,160
JOB03574,1504,35.114958,135.626526,0,137
JOB03575,1324,35.103681,135.298206,0,136
JOB03576,1318,34.873033,137.104392,1,155
JOB03577,1231,35.331134,137.179247,0,139
JOB03578,1571,32.648943,131.644335,1,174
JOB03579,1481,33.135253,131.526075,1,160
JOB03580,1749,34.833688,137.281660,0,160
JOB03581,1267,35.190972,135.830789,0,143
JOB03582,1309,35.543936,139.938744,1,180
JOB03583,1774,34.665770,135.242849,1,201
JOB03584,1377,35.597706,139.531080,1,159
JOB03585,1649,34.783086,136.837680,0,151
JOB03586,1957,35.713818,139.560878,1,164
JOB03587,1910,35.475791,139.638190,1,175
JOB03588,1610,34.768828,135.745556,0,149
JOB03589,1348,35.621337,139.658890,1,176
JOB03590,1354,34.815993,135.831564,1,171
JOB03591,1559,35.038296,135.387136,0,143
JOB03592,1277,35.477804,139.752430,0,144
JOB03593,1813,35.216037,135.891772,1,147
JOB03594,1679,34.983702,135.361040,0,137
JOB03595,1889,35.495629,139.796608,1,204
JOB03596,1756,35.098851,135.835016,1,208
JOB03597,1517,35.645667,139.623762,0,142
JOB03598,1499,33.560169,130.768341,1,178
JOB03599,1474,40.081208,141.602155,1,146
JOB03600,1419,35.205637,135.833253,0,154
JOB03601,1827,35.597333,139.932159,1,182
JOB03602,1888,35.682728,140.015624,1,163
JOB03603,1504,35.665803,139.747960,0,131
JOB03604,1553,35.186433,135.870302,1,160
JOB03605,1156,35.039545,135.625071,0,154
JOB03606,1412,34.642212,135.949610,1,199
JOB03607,1381,34.578905,135.553386,0,177
JOB03608,1481,33.656345,130.817224,0,167
JOB03609,1801,35.526709,140.008253,0,187
JOB03610,1366,33.519223,130.969822,1,176
JOB03611,1277,35.653543,139.497056,0,138
JOB03612,1173,34.760525,137.208512,0,177
JOB03613,1167,35.341058,137.072310,0,147
JOB03614,1378,31.603905,131.233704,0,133
JOB03615,1583,35.356360,136.694346,1,169
JOB03616,1806,35.791116,139.784810,1,157
JOB03617,1303,35.284508,137.258441,0,138
JOB03618,1381,35.650647,139.915724,0,142
JOB03619,1111,34.817143,136.957594,0,138
JOB03620,1283,35.725481,139.827477,0,153
JOB03621,1674,34.995239,136.868073,1,158
JOB03622,1566,31.805370,131.570508,1,180
JOB03623,1088,31.880495,130.118445,0,166
JOB03624,1611,35.766890,139.515619,1,163
JOB03625,1544,35.766060,139.642830,0,148
JOB03626,1257,34.588267,135.715452,0,132
JOB03627,1690,34.601091,137.225022,1,147
JOB03628,1366,38.355335,140.908387,0,173
JOB03629,1758,34.964840,135.210414,0,132
JOB03630,1866,35.600012,139.914062,1,207
JOB03631,1254,38.109075,140.493827,0,145
JOB03632,1473,39.174004,141.760762,1,154
JOB03633,1795,35.229455,135.156038,0,165
JOB03634,1364,34.643566,135.813915,1,176
JOB03635,1830,34.951100,136.782485,1,174
JOB03636,1193,38.371690,141.272279,1,186
JOB03637,1766,35.012511,135.282213,0,139
JOB03638,1246,35.268395,136.767623,0,157
JOB03639,1947,35.888020,140.021791,1,173
JOB03640,1037,40.715504,141.384150,0,154
JOB03641,1785,34.996040,135.752153,0,180
JOB03642,1135,39.725724,141.056313,0,170
JOB03643,1571,31.912331,130.426734,1,169
JOB03644,1279,35.607783,139.912860,0,186
JOB03645,1753,35.486025,139.603515,1,166
JOB03646,1698,35.162721,135.452204,1,169
JOB03647,1174,32.386030,130.887382,1,135
JOB03648,1686,35.551952,139.923721,0,174
JOB03649,1338,35.737741,139.948433,0,170
JOB03650,1296,35.080344,137.274631,1,157
JOB03651,1798,35.381356,136.951493,1,168
JOB03652,1400,35.702961,139.901317,0,164
JOB03653,1272,35.502181,139.825204,1,199
JOB03654,1435,39.377135,141.557929,0,156
JOB03655,1895,34.930631,135.653462,1,184
JOB03656,1381,34.924969,136.682375,0,159
JOB03657,1220,34.963124,136.614909,0,158
JOB03658,1742,35.783160,139.639616,1,166
JOB03659,1859,34.913588,135.494804,1,184
JOB03660,1159,38.135950,141.018992,1,191
JOB03661,1121,34.806183,136.893283,0,157
JOB03662,1743,35.828767,139.983441,1,190
JOB03663,1331,34.876754,135.185092,0,166
JOB03664,2028,35.556445,139.851441,1,176
JOB03665,1386,35.595667,139.465859,1,167
JOB03666,1498,31.500354,130.918878,1,204
JOB03667,1628,34.769934,135.131452,1,210
JOB03668,1658,35.207932,135.698584,1,184
JOB03669,1498,35.109543,137.074377,1,184
JOB03670,1505,35.818481,140.037610,1,194
JOB03671,1762,34.572195,135.755108,0,161
JOB03672,1267,34.830690,137.257631,1,173
JOB03673,1285,32.771708,131.181708,0,172
JOB03674,1294,35.806768,139.720794,0,155
JOB03675,1599,34.589648,135.871743,1,154
JOB03676,1726,35.355659,136.834623,1,174
JOB03677,1025,38.112200,141.790147,0,157
JOB03678,1380,35.678596,139.588639,1,183
JOB03679,1783,35.188054,135.597029,1,173
JOB03680,1675,35.077015,135.431110,0,136
JOB03681,1385,35.534970,139.817261,1,190
JOB03682,1497,35.335970,137.171034,1,144
JOB03683,1487,34.880723,136.612995,0,160
JOB03684,1481,35.499273,139.919389,0,136
JOB03685,1476,40.208094,140.755485,1,164
JOB03686,1567,35.774162,139.813604,0,138
JOB03687,2002,35.794815,139.564144,1,209
JOB03688,1364,34.620754,137.298105,0,121
JOB03689,1659,34.984528,135.236604,1,180
JOB03690,1359,33.167128,131.702277,0,115
JOB03691,1264,34.974918,136.672644,1,183
JOB03692,1514,34.822894,135.949837,1,154
JOB03693,1717,35.535791,139.473006,1,179
JOB03694,1384,31.741207,131.221923,0,130
JOB03695,1492,32.389027,131.218592,1,183
JOB03696,1545,35.539357,140.000165,1,210
JOB03697,1360,34.816471,136.745530,0,163
JOB03698,1190,34.663632,137.103642,1,156
JOB03699,1543,35.653969,139.634928,0,167
JOB03700,1602,34.889637,136.618156,0,128
JOB03701,1765,35.697247,139.487404,1,184
JOB03702,1563,34.649499,137.009256,0,131
JOB03703,1629,34.840511,135.699903,0,148
JOB03704,1421,35.808576,139.940217,1,203
JOB03705,1558,35.716018,139.461498,0,190
JOB03706,1286,38.691641,140.371197,0,143
JOB03707,1161,35.064079,135.234840,0,180
JOB03708,1383,34.571537,135.309642,0,152
JOB03709,1257,34.820495,136.818875,0,161
JOB03710,1410,40.068054,141.571642,0,146
JOB03711,1561,35.714437,140.026418,1,167
JOB03712,1353,35.702661,139.674964,0,137
JOB03713,1426,35.124339,135.168734,0,158
JOB03714,1089,40.294996,140.951363,0,138
JOB03715,1417,35.646550,139.809126,1,191
JOB03716,1733,34.983067,135.852044,1,170
JOB03717,1495,34.889470,135.929767,1,208
JOB03718,1638,35.832500,139.986795,0,189
JOB03719,1780,34.992277,135.331388,0,178
JOB03720,1306,35.189619,135.677502,0,129
JOB03721,1496,34.992243,135.624690,1,166
JOB03722,1782,35.637040,139.495397,0,188
JOB03723,1582,35.300336,136.942846,0,152
JOB03724,1407,35.756925,139.558831,0,143
JOB03725,1091,40.529244,140.625206,1,174
JOB03726,1172,34.966559,136.832850,0,161
JOB03727,1481,34.974432,135.862922,0,158
JOB03728,1202,39.188701,141.303390,0,146
JOB03729,1738,34.720884,136.984685,1,204
JOB03730,1688,35.495119,139.570678,1,189
JOB03731,1396,34.818790,136.712961,0,155
JOB03732,1622,35.485439,139.821602,1,174
JOB03733,1342,40.316462,141.236150,1,158
JOB03734,1808,34.664160,135.745753,1,191
JOB03735,1525,35.560943,139.567452,0,177
JOB03736,1571,34.693309,135.752941,1,154
JOB03737,1824,35.182719,135.965499,1,163
JOB03738,1506,33.373108,131.317390,0,119
JOB03739,1318,35.232291,135.237714,1,153
JOB03740,1485,34.553144,135.102120,1,163
JOB03741,1330,35.076279,135.253980,0,141
JOB03742,1361,31.381230,130.167066,0,147
JOB03743,1675,34.657875,137.063644,0,146
JOB03744,1364,34.994734,135.924673,0,151
JOB03745,1845,34.912385,135.980880,1,167
JOB03746,1617,35.686713,139.821779,1,150
JOB03747,1462,35.088100,135.971064,1,171
JOB03748,1328,34.712671,136.641082,0,123
JOB03749,1261,39.565694,140.491991,0,155
JOB03750,1171,35.136799,137.241145,0,122
JOB03751,1324,35.733275,139.571394,1,161
JOB03752,1497,34.933558,135.239014,0,158
JOB03753,1790,35.802070,139.954240,0,159
JOB03754,1471,35.055839,135.504631,0,159
JOB03755,1529,34.849710,136.745496,0,132
JOB03756,1688,35.131966,136.676290,0,129
JOB03757,1690,35.269859,136.925723,1,147
JOB03758,1224,35.112297,135.969553,0,164
JOB03759,1789,35.667664,139.647442,0,143
JOB03760,1259,35.460883,139.611054,0,183
JOB03761,1262,40.122228,141.214195,0,149
JOB03762,1264,35.082195,135.813987,0,144
JOB03763,1317,38.219303,140.366967,0,123
JOB03764,1742,35.477889,139.878546,0,140
JOB03765,1640,35.105845,136.879077,0,125
JOB03766,1525,32.773186,130.113165,0,121
JOB03767,1105,40.859966,140.630302,0,171
JOB03768,1596,35.887852,139.836146,1,164
JOB03769,1679,34.817707,135.985450,0,144
JOB03770,1362,39.428250,141.556302,1,153
JOB03771,1551,39.267903,140.595242,1,186
JOB03772,1345,35.776742,139.989079,1,207
JOB03773,1403,31.795993,131.213419,1,203
JOB03774,1424,34.598126,135.903826,0,179
JOB03775,1726,35.583925,140.008023,0,159
JOB03776,1396,35.161639,135.886683,0,152
JOB03777,1744,35.635608,139.990740,1,194
JOB03778,1769,35.182524,135.759460,1,145
JOB03779,1848,35.853447,139.580952,1,198
JOB03780,1836,35.672057,139.632324,0,168
JOB03781,1875,35.758299,139.650582,1,190
JOB03782,1650,35.685575,139.490377,1,186
JOB03783,1895,35.815313,139.728767,0,185
JOB03784,1992,35.621114,140.045985,1,152
JOB03785,1368,34.950191,135.296817,0,136
JOB03786,1599,34.741525,135.404234,1,172
JOB03787,1385,38.191426,140.403538,1,162
JOB03788,1620,34.771364,135.343022,1,151
JOB03789,1254,35.089249,135.235872,0,137
JOB03790,1736,34.906168,137.162358,0,144
JOB03791,1585,39.012193,140.245067,1,163
JOB03792,1455,35.034826,135.746572,0,135
JOB03793,1403,34.827252,136.636606,0,160
JOB03794,1763,35.633351,139.564931,0,152
JOB03795,1922,34.712655,137.030742,1,183
JOB03796,1253,34.849043,135.643513,0,185
JOB03797,1402,35.138821,135.190938,1,199
JOB03798,1468,35.696925,139.547232,1,188
JOB03799,1589,34.948059,135.547989,0,170
JOB03800,1574,34.804924,136.928123,0,121
JOB03801,1578,35.844127,139.555237,0,160
JOB03802,1774,35.032425,135.939028,0,145
JOB03803,1425,35.768709,139.683464,0,183
JOB03804,1531,35.812765,140.047008,0,131
JOB03805,1776,35.514503,139.648683,0,134
JOB03806,1317,35.233711,135.881220,1,141
JOB03807,1249,33.251662,130.690994,1,162
JOB03808,1284,35.396868,136.929974,1,200
JOB03809,1405,39.599421,141.578123,0,113
JOB03810,1219,34.863801,136.738600,0,142
JOB03811,1484,35.886348,139.472923,0,166
JOB03812,1586,34.566140,135.182961,0,148
JOB03813,1370,35.872299,139.819293,0,178
JOB03814,1499,35.811714,139.589614,0,162
JOB03815,1216,35.620858,139.688905,0,187
JOB03816,1494,34.584521,135.197128,1,164
JOB03817,1371,34.971749,135.770472,0,129
JOB03818,1214,34.604532,135.404044,0,138
JOB03819,1713,35.496658,139.522137,0,157
JOB03820,1434,39.869036,141.449697,0,126
JOB03821,1785,35.152497,135.884611,1,193
JOB03822,1292,33.549393,130.803927,1,183
JOB03823,1719,34.851221,135.302160,1,207
JOB03824,1513,38.117115,141.254528,1,142
JOB03825,1832,35.009725,136.630678,1,165
JOB03826,1427,34.964954,137.260105,1,151
JOB03827,1307,34.651905,135.986340,0,128
JOB03828,1453,35.183943,135.356741,0,144
JOB03829,1776,34.619953,135.413812,0,135
JOB03830,1276,40.360729,141.455281,1,188
JOB03831,1380,40.512030,140.564887,1,156
JOB03832,1818,35.723725,139.520283,1,167
JOB03833,1841,35.526492,139.462187,0,164
JOB03834,1207,35.572615,139.683269,0,187
JOB03835,1603,34.618194,137.140353,0,162
JOB03836,1363,35.770561,139.575147,0,157
JOB03837,1727,34.956772,136.782285,0,165
JOB03838,1695,35.774553,139.785770,1,217
JOB03839,1972,35.508107,139.820722,1,210
JOB03840,1703,35.041668,135.867962,1,205
JOB03841,1822,34.665271,136.726903,1,177
JOB03842,1368,35.607785,139.616712,1,176
JOB03843,1666,35.491448,139.854859,1,163
JOB03844,1538,35.338659,137.097636,1,194
JOB03845,1726,34.900651,136.822342,0,120
JOB03846,1728,35.089522,135.602186,0,174
JOB03847,2010,35.634109,139.529218,1,160
JOB03848,1484,35.529298,139.901779,0,170
JOB03849,1244,35.244152,135.105401,1,207
JOB03850,1432,35.162154,137.154116,1,171
JOB03851,1792,34.799518,135.226390,0,160
JOB03852,1421,35.586755,139.902515,0,133
JOB03853,1334,34.668017,135.998143,0,177
JOB03854,1632,35.680914,139.580641,0,179
JOB03855,1124,38.198392,140.621644,0,122
JOB03856,1223,38.090403,141.580180,1,179
JOB03857,1746,34.927753,135.668195,0,155
JOB03858,1303,38.354919,141.647689,0,120
JOB03859,1441,34.670225,135.308088,1,187
JOB03860,1727,34.622019,135.810380,1,186
JOB03861,1320,39.862882,140.857448,0,128
JOB03862,1392,40.554024,140.390146,1,158
JOB03863,1416,38.208289,140.929731,0,163
JOB03864,1736,35.636264,139.652582,0,162
JOB03865,1723,35.775358,139.944543,0,152
JOB03866,1146,38.505504,141.126331,0,154
JOB03867,1840,35.705251,139.760293,0,175
JOB03868,1090,32.600377,131.256999,1,190
